age,education,marital-status,relationship,sex,income
56, Bachelors, Never-married, Own-child, Female, <=50K
21, HS-grad, Never-married, Not-in-family, Male, <=50K
18, HS-grad, Married-civ-spouse, Not-in-family, Male, >50K
19, HS-grad, Never-married, Wife, Female, >50K
38, HS-grad, Married-civ-spouse, Not-in-family, Male, <=50K
24, Masters, Never-married, Wife, Male, <=50K
46, HS-grad, Never-married, Own-child, Male, <=50K
17, Some-college, Married-civ-spouse, Not-in-family, Male, >50K
25, 1st-4th, Never-married, Not-in-family, Male, >50K
52, HS-grad, Married-civ-spouse, Unmarried, Female, >50K
17, HS-grad, Never-married, Own-child, Male, <=50K
51, 11th, Never-married, Unmarried, Male, <=50K
24, Assoc-voc, Married-civ-spouse, Husband, Male, <=50K
51, Some-college, Separated, Husband, Male, <=50K
47, Some-college, Never-married, Husband, Male, <=50K
27, 7th-8th, Never-married, Husband, Male, <=50K
34, Some-college, Widowed, Husband, Female, <=50K
31, Bachelors, Never-married, Unmarried, Male, <=50K
34, Assoc-voc, Married-civ-spouse, Not-in-family, Male, <=50K
27, Some-college, Married-civ-spouse, Husband, Male, <=50K
26, HS-grad, Married-civ-spouse, Wife, Female, >50K
44, Bachelors, Never-married, Husband, Female, >50K
22, Some-college, Never-married, Own-child, Male, >50K
29, Some-college, Married-civ-spouse, Husband, Female, <=50K
19, Some-college, Married-civ-spouse, Wife, Male, >50K
27, 11th, Divorced, Own-child, Male, >50K
18, Bachelors, Divorced, Not-in-family, Female, <=50K
44, Assoc-voc, Never-married, Husband, Male, >50K
32, HS-grad, Never-married, Not-in-family, Male, <=50K
32, Some-college, Married-civ-spouse, Husband, Female, <=50K
36, Bachelors, Never-married, Not-in-family, Male, >50K
31, HS-grad, Never-married, Husband, Male, <=50K
33, Some-college, Married-civ-spouse, Not-in-family, Female, <=50K
40, HS-grad, Married-civ-spouse, Not-in-family, Male, <=50K
27, Bachelors, Never-married, Unmarried, Female, >50K
36, HS-grad, Never-married, Husband, Male, <=50K
41, Some-college, Never-married, Husband, Female, <=50K
24, HS-grad, Married-civ-spouse, Own-child, Female, >50K
27, HS-grad, Never-married, Husband, Female, <=50K
41, Bachelors, Married-civ-spouse, Husband, Male, <=50K
34, Some-college, Separated, Husband, Male, <=50K
44, Some-college, Married-civ-spouse, Unmarried, Male, <=50K
25, HS-grad, Widowed, Husband, Male, <=50K
38, Some-college, Married-civ-spouse, Husband, Male, <=50K
52, Bachelors, Never-married, Husband, Male, <=50K
22, HS-grad, Never-married, Not-in-family, Female, >50K
55, Assoc-acdm, Never-married, Husband, Female, >50K
34, Some-college, Separated, Unmarried, Male, <=50K
37, Masters, Married-civ-spouse, Husband, Male, <=50K
42, Assoc-acdm, Never-married, Husband, Female, <=50K
41, 7th-8th, Never-married, Husband, Male, <=50K
50, 7th-8th, Married-civ-spouse, Husband, Male, <=50K
26, HS-grad, Divorced, Husband, Female, <=50K
22, HS-grad, Married-civ-spouse, Own-child, Female, <=50K
28, Assoc-acdm, Widowed, Not-in-family, Male, <=50K
79, Bachelors, Widowed, Not-in-family, Male, <=50K
23, Some-college, Married-civ-spouse, Husband, Male, <=50K
35, 11th, Never-married, Own-child, Male, <=50K
48, Assoc-voc, Married-civ-spouse, Own-child, Male, <=50K
50, 10th, Married-civ-spouse, Unmarried, Female, >50K
62, 10th, Married-civ-spouse, Not-in-family, Male, <=50K
78, Bachelors, Divorced, Husband, Male, >50K
41, HS-grad, Never-married, Husband, Male, <=50K
25, HS-grad, Never-married, Not-in-family, Male, <=50K
37, Assoc-acdm, Married-civ-spouse, Own-child, Male, <=50K
48, Bachelors, Never-married, Husband, Male, >50K
36, Masters, Never-married, Not-in-family, Female, <=50K
28, HS-grad, Married-civ-spouse, Husband, Male, <=50K
50, HS-grad, Married-civ-spouse, Own-child, Male, <=50K
52, Some-college, Widowed, Not-in-family, Female, <=50K
39, HS-grad, Never-married, Husband, Male, <=50K
41, Assoc-voc, Widowed, Husband, Female, >50K
38, HS-grad, Married-civ-spouse, Other-relative, Male, <=50K
48, HS-grad, Married-civ-spouse, Own-child, Female, <=50K
56, 10th, Married-civ-spouse, Not-in-family, Male, <=50K
19, HS-grad, Never-married, Unmarried, Male, <=50K
67, Assoc-voc, Married-civ-spouse, Husband, Female, <=50K
30, Some-college, Never-married, Husband, Male, <=50K
31, HS-grad, Divorced, Not-in-family, Male, >50K
33, HS-grad, Never-married, Husband, Male, >50K
51, Bachelors, Divorced, Husband, Male, <=50K
49, HS-grad, Never-married, Own-child, Male, >50K
27, Assoc-voc, Married-civ-spouse, Husband, Female, <=50K
33, Some-college, Married-AF-spouse, Not-in-family, Male, <=50K
19, Some-college, Married-civ-spouse, Unmarried, Female, <=50K
50, Bachelors, Never-married, Husband, Male, >50K
27, Some-college, Married-civ-spouse, Unmarried, Male, >50K
20, Assoc-voc, Divorced, Wife, Male, <=50K
44, Assoc-acdm, Married-civ-spouse, Husband, Female, <=50K
25, 9th, Married-civ-spouse, Own-child, Female, <=50K
41, HS-grad, Married-civ-spouse, Not-in-family, Female, <=50K
22, HS-grad, Divorced, Not-in-family, Male, <=50K
50, Bachelors, Married-civ-spouse, Not-in-family, Male, >50K
70, Bachelors, Married-civ-spouse, Not-in-family, Male, <=50K
21, HS-grad, Married-civ-spouse, Wife, Male, <=50K
53, HS-grad, Married-civ-spouse, Unmarried, Male, <=50K
37, 7th-8th, Never-married, Wife, Male, <=50K
19, HS-grad, Married-civ-spouse, Husband, Male, <=50K
36, HS-grad, Married-civ-spouse, Husband, Male, <=50K
38, Some-college, Married-spouse-absent, Other-relative, Male, <=50K
55, Some-college, Married-civ-spouse, Unmarried, Female, <=50K
28, Some-college, Married-civ-spouse, Husband, Female, <=50K
48, Bachelors, Never-married, Husband, Female, <=50K
23, HS-grad, Divorced, Wife, Female, <=50K
35, Some-college, Never-married, Unmarried, Male, >50K
40, 1st-4th, Divorced, Wife, Female, <=50K
26, HS-grad, Widowed, Unmarried, Male, >50K
24, HS-grad, Married-civ-spouse, Husband, Male, <=50K
27, HS-grad, Married-civ-spouse, Husband, Male, <=50K
46, Some-college, Never-married, Not-in-family, Male, >50K
62, Some-college, Married-civ-spouse, Husband, Male, >50K
21, HS-grad, Divorced, Wife, Male, <=50K
40, Assoc-acdm, Married-civ-spouse, Own-child, Male, <=50K
22, Some-college, Married-civ-spouse, Husband, Male, <=50K
18, Bachelors, Married-civ-spouse, Husband, Male, <=50K
19, Some-college, Married-civ-spouse, Not-in-family, Male, <=50K
33, Some-college, Never-married, Not-in-family, Male, <=50K
33, Bachelors, Married-civ-spouse, Husband, Female, <=50K
42, Some-college, Married-civ-spouse, Not-in-family, Male, <=50K
32, 7th-8th, Widowed, Unmarried, Female, <=50K
27, Doctorate, Married-civ-spouse, Not-in-family, Male, <=50K
21, Masters, Never-married, Unmarried, Female, <=50K
42, Some-college, Married-civ-spouse, Own-child, Male, <=50K
25, Assoc-voc, Never-married, Not-in-family, Female, <=50K
32, Some-college, Divorced, Not-in-family, Female, <=50K
17, Some-college, Never-married, Not-in-family, Male, <=50K
28, Bachelors, Never-married, Husband, Male, <=50K
44, 5th-6th, Divorced, Husband, Male, <=50K
21, Masters, Never-married, Not-in-family, Male, <=50K
46, HS-grad, Married-civ-spouse, Husband, Male, >50K
56, Some-college, Never-married, Unmarried, Female, <=50K
55, Some-college, Married-civ-spouse, Not-in-family, Male, <=50K
24, HS-grad, Divorced, Not-in-family, Female, <=50K
35, HS-grad, Married-civ-spouse, Own-child, Male, <=50K
55, 12th, Married-civ-spouse, Husband, Female, <=50K
47, 12th, Married-civ-spouse, Own-child, Female, <=50K
53, Bachelors, Married-civ-spouse, Unmarried, Female, <=50K
34, Some-college, Married-civ-spouse, Own-child, Male, <=50K
37, HS-grad, Never-married, Own-child, Male, <=50K
56, Bachelors, Married-civ-spouse, Own-child, Male, <=50K
32, Bachelors, Married-civ-spouse, Own-child, Male, <=50K
42, Doctorate, Divorced, Not-in-family, Male, >50K
32, Bachelors, Never-married, Husband, Female, >50K
44, HS-grad, Never-married, Own-child, Male, <=50K
41, Some-college, Married-civ-spouse, Husband, Male, <=50K
34, Preschool, Never-married, Husband, Male, <=50K
40, Some-college, Never-married, Not-in-family, Male, >50K
41, Bachelors, Never-married, Husband, Female, >50K
55, Some-college, Never-married, Husband, Female, <=50K
43, 7th-8th, Married-civ-spouse, Not-in-family, Male, <=50K
46, HS-grad, Never-married, Husband, Male, >50K
67, Some-college, Never-married, Not-in-family, Female, <=50K
19, Assoc-voc, Married-civ-spouse, Husband, Male, <=50K
26, HS-grad, Married-civ-spouse, Other-relative, Male, <=50K
29, HS-grad, Divorced, Not-in-family, Male, >50K
61, 7th-8th, Never-married, Wife, Male, <=50K
25, Bachelors, Never-married, Husband, Male, <=50K
40, Some-college, Married-civ-spouse, Own-child, Male, <=50K
22, Bachelors, Married-civ-spouse, Own-child, Male, <=50K
28, Some-college, Divorced, Wife, Male, <=50K
30, Assoc-voc, Never-married, Not-in-family, Male, <=50K
44, Some-college, Married-civ-spouse, Husband, Male, <=50K
21, Doctorate, Never-married, Not-in-family, Female, <=50K
47, 1st-4th, Never-married, Not-in-family, Female, <=50K
29, Bachelors, Married-civ-spouse, Unmarried, Male, <=50K
47, HS-grad, Never-married, Husband, Male, <=50K
35, Doctorate, Divorced, Husband, Male, <=50K
32, Some-college, Married-civ-spouse, Own-child, Female, <=50K
23, Masters, Never-married, Husband, Male, <=50K
20, Bachelors, Married-civ-spouse, Own-child, Female, <=50K
41, 11th, Never-married, Own-child, Female, <=50K
39, Bachelors, Married-civ-spouse, Husband, Female, <=50K
21, Masters, Never-married, Husband, Male, <=50K
24, Bachelors, Never-married, Husband, Male, >50K
17, HS-grad, Never-married, Husband, Male, >50K
22, Prof-school, Married-civ-spouse, Husband, Male, <=50K
25, HS-grad, Never-married, Own-child, Male, <=50K
43, Some-college, Never-married, Husband, Male, >50K
19, Some-college, Married-civ-spouse, Not-in-family, Female, <=50K
45, 9th, Married-civ-spouse, Husband, Male, <=50K
34, Assoc-acdm, Married-civ-spouse, Husband, Male, <=50K
21, Some-college, Never-married, Not-in-family, Male, <=50K
70, HS-grad, Married-civ-spouse, Unmarried, Female, <=50K
38, HS-grad, Married-civ-spouse, Husband, Male, <=50K
29, Some-college, Never-married, Husband, Male, >50K
18, Some-college, Never-married, Not-in-family, Male, >50K
30, Assoc-acdm, Married-civ-spouse, Husband, Male, <=50K
38, 10th, Never-married, Husband, Male, <=50K
26, 5th-6th, Married-civ-spouse, Wife, Female, <=50K
40, Some-college, Married-civ-spouse, Husband, Male, <=50K
30, HS-grad, Widowed, Unmarried, Male, <=50K
20, HS-grad, Never-married, Husband, Male, >50K
33, 10th, Married-civ-spouse, Husband, Female, <=50K
33, Some-college, Married-civ-spouse, Unmarried, Male, >50K
25, Bachelors, Married-civ-spouse, Own-child, Male, <=50K
38, HS-grad, Married-civ-spouse, Unmarried, Male, >50K
32, Some-college, Never-married, Own-child, Female, >50K
62, Bachelors, Married-civ-spouse, Not-in-family, Male, <=50K
39, Bachelors, Divorced, Husband, Male, <=50K
31, Bachelors, Married-civ-spouse, Husband, Male, >50K
27, Masters, Never-married, Husband, Male, <=50K
45, HS-grad, Married-civ-spouse, Not-in-family, Male, <=50K
60, 10th, Married-civ-spouse, Not-in-family, Female, <=50K
39, 7th-8th, Married-civ-spouse, Husband, Male, <=50K
50, Some-college, Divorced, Husband, Female, >50K
44, Bachelors, Never-married, Husband, Male, <=50K
61, Masters, Never-married, Husband, Female, <=50K
32, Bachelors, Never-married, Wife, Female, <=50K
48, Some-college, Married-civ-spouse, Unmarried, Female, <=50K
38, Bachelors, Never-married, Own-child, Male, <=50K
19, Prof-school, Married-spouse-absent, Own-child, Female, <=50K
20, Some-college, Married-civ-spouse, Own-child, Female, <=50K
32, 12th, Married-civ-spouse, Own-child, Male, <=50K
45, Bachelors, Never-married, Husband, Male, <=50K
55, Some-college, Married-civ-spouse, Unmarried, Female, <=50K
17, HS-grad, Married-civ-spouse, Husband, Male, <=50K
61, HS-grad, Married-civ-spouse, Not-in-family, Male, <=50K
55, Some-college, Married-civ-spouse, Not-in-family, Female, <=50K
54, Masters, Divorced, Not-in-family, Male, <=50K
43, 11th, Divorced, Own-child, Male, <=50K
35, HS-grad, Married-civ-spouse, Other-relative, Male, <=50K
51, Bachelors, Never-married, Wife, Male, <=50K
25, Some-college, Married-civ-spouse, Husband, Male, <=50K
29, HS-grad, Divorced, Own-child, Female, <=50K
27, 11th, Married-civ-spouse, Wife, Female, <=50K
81, Bachelors, Married-civ-spouse, Own-child, Female, >50K
25, Assoc-acdm, Married-civ-spouse, Not-in-family, Female, <=50K
42, Assoc-acdm, Never-married, Unmarried, Female, >50K
35, Bachelors, Married-civ-spouse, Own-child, Female, <=50K
18, Bachelors, Never-married, Husband, Female, >50K
23, HS-grad, Divorced, Husband, Male, >50K
62, Bachelors, Married-civ-spouse, Husband, Male, <=50K
47, Bachelors, Divorced, Not-in-family, Male, <=50K
40, Doctorate, Married-civ-spouse, Not-in-family, Male, <=50K
24, Some-college, Married-civ-spouse, Husband, Female, <=50K
19, Assoc-voc, Never-married, Husband, Male, <=50K
47, HS-grad, Divorced, Not-in-family, Male, <=50K
28, HS-grad, Separated, Own-child, Male, >50K
27, Bachelors, Never-married, Husband, Female, <=50K
24, Some-college, Never-married, Not-in-family, Male, >50K
49, Some-college, Married-civ-spouse, Husband, Male, <=50K
38, Assoc-acdm, Never-married, Not-in-family, Male, >50K
44, Some-college, Divorced, Unmarried, Female, <=50K
58, HS-grad, Married-civ-spouse, Own-child, Male, <=50K
53, HS-grad, Married-civ-spouse, Husband, Male, <=50K
42, 11th, Married-civ-spouse, Husband, Male, <=50K
66, Some-college, Separated, Husband, Female, >50K
24, Some-college, Married-civ-spouse, Wife, Female, <=50K
17, Some-college, Married-civ-spouse, Husband, Male, >50K
59, Bachelors, Married-civ-spouse, Husband, Male, <=50K
29, HS-grad, Divorced, Own-child, Male, <=50K
64, HS-grad, Divorced, Unmarried, Male, <=50K
27, Masters, Married-civ-spouse, Own-child, Male, <=50K
31, 7th-8th, Divorced, Husband, Male, >50K
59, Assoc-voc, Married-civ-spouse, Husband, Male, <=50K
52, Some-college, Never-married, Not-in-family, Male, <=50K
24, Prof-school, Married-civ-spouse, Unmarried, Male, <=50K
40, HS-grad, Married-civ-spouse, Husband, Female, <=50K
22, HS-grad, Married-civ-spouse, Unmarried, Male, <=50K
20, Assoc-voc, Married-civ-spouse, Husband, Female, <=50K
39, HS-grad, Widowed, Husband, Male, <=50K
23, Some-college, Married-civ-spouse, Own-child, Male, >50K
36, HS-grad, Married-civ-spouse, Not-in-family, Female, <=50K
42, 11th, Never-married, Other-relative, Female, >50K
62, 1st-4th, Married-civ-spouse, Not-in-family, Male, <=50K
57, HS-grad, Divorced, Not-in-family, Male, >50K
40, Bachelors, Divorced, Not-in-family, Male, <=50K
38, Some-college, Married-civ-spouse, Wife, Female, <=50K
44, Prof-school, Married-civ-spouse, Not-in-family, Male, <=50K
58, Bachelors, Married-civ-spouse, Husband, Female, <=50K
74, HS-grad, Married-civ-spouse, Husband, Male, <=50K
19, Doctorate, Married-civ-spouse, Husband, Male, <=50K
66, 11th, Never-married, Husband, Male, >50K
50, Doctorate, Never-married, Husband, Male, <=50K
21, Some-college, Never-married, Unmarried, Male, <=50K
49, 12th, Divorced, Husband, Male, >50K
46, Masters, Divorced, Not-in-family, Female, <=50K
59, 10th, Widowed, Not-in-family, Female, >50K
34, Assoc-acdm, Married-civ-spouse, Unmarried, Male, >50K
36, Some-college, Never-married, Own-child, Female, >50K
50, HS-grad, Widowed, Husband, Male, <=50K
36, Bachelors, Never-married, Husband, Female, <=50K
38, Some-college, Divorced, Husband, Female, <=50K
27, 10th, Married-civ-spouse, Not-in-family, Male, <=50K
30, Masters, Married-civ-spouse, Husband, Male, >50K
30, Some-college, Married-civ-spouse, Husband, Male, >50K
18, HS-grad, Married-civ-spouse, Husband, Female, >50K
40, Bachelors, Married-civ-spouse, Husband, Male, <=50K
52, HS-grad, Married-civ-spouse, Own-child, Female, <=50K
47, HS-grad, Divorced, Husband, Female, <=50K
28, Bachelors, Married-civ-spouse, Own-child, Female, <=50K
41, Bachelors, Divorced, Husband, Male, <=50K
37, Bachelors, Widowed, Husband, Male, <=50K
52, HS-grad, Married-spouse-absent, Not-in-family, Female, <=50K
32, HS-grad, Married-civ-spouse, Husband, Male, <=50K
19, 1st-4th, Never-married, Husband, Female, <=50K
56, Some-college, Divorced, Not-in-family, Male, <=50K
44, Some-college, Married-civ-spouse, Unmarried, Male, >50K
24, Bachelors, Married-civ-spouse, Husband, Female, <=50K
27, HS-grad, Married-civ-spouse, Not-in-family, Male, >50K
32, HS-grad, Divorced, Not-in-family, Male, <=50K
36, HS-grad, Never-married, Husband, Male, <=50K
28, 1st-4th, Never-married, Own-child, Male, <=50K
36, Bachelors, Married-civ-spouse, Husband, Female, <=50K
56, Assoc-acdm, Married-spouse-absent, Own-child, Male, >50K
40, Assoc-acdm, Married-civ-spouse, Husband, Female, >50K
34, HS-grad, Never-married, Husband, Male, <=50K
55, Assoc-voc, Married-civ-spouse, Unmarried, Male, >50K
44, Some-college, Never-married, Husband, Male, <=50K
39, HS-grad, Married-civ-spouse, Husband, Male, <=50K
37, Some-college, Never-married, Husband, Male, <=50K
21, Masters, Married-civ-spouse, Own-child, Female, <=50K
42, Bachelors, Never-married, Husband, Female, <=50K
34, Bachelors, Never-married, Unmarried, Female, >50K
39, 5th-6th, Divorced, Unmarried, Male, >50K
22, HS-grad, Married-civ-spouse, Not-in-family, Female, >50K
53, 10th, Married-civ-spouse, Husband, Female, <=50K
38, HS-grad, Divorced, Not-in-family, Male, <=50K
50, HS-grad, Married-civ-spouse, Own-child, Female, <=50K
25, Masters, Married-civ-spouse, Husband, Male, <=50K
62, HS-grad, Married-civ-spouse, Husband, Male, <=50K
42, HS-grad, Married-civ-spouse, Husband, Male, >50K
24, 1st-4th, Never-married, Husband, Male, >50K
30, Bachelors, Never-married, Husband, Male, >50K
70, HS-grad, Married-civ-spouse, Husband, Male, >50K
39, HS-grad, Never-married, Not-in-family, Male, <=50K
32, Prof-school, Divorced, Husband, Female, <=50K
58, Some-college, Never-married, Not-in-family, Male, <=50K
33, Some-college, Separated, Husband, Male, <=50K
48, Some-college, Never-married, Husband, Female, >50K
22, Bachelors, Married-civ-spouse, Husband, Male, <=50K
45, Some-college, Married-civ-spouse, Own-child, Female, <=50K
35, HS-grad, Married-civ-spouse, Husband, Male, <=50K
32, HS-grad, Married-spouse-absent, Own-child, Male, <=50K
27, HS-grad, Never-married, Not-in-family, Male, >50K
74, Bachelors, Married-civ-spouse, Husband, Male, >50K
22, 11th, Never-married, Husband, Male, >50K
26, Bachelors, Never-married, Own-child, Female, <=50K
33, Bachelors, Never-married, Not-in-family, Male, <=50K
23, HS-grad, Divorced, Not-in-family, Male, <=50K
63, Some-college, Never-married, Own-child, Male, <=50K
58, Bachelors, Never-married, Husband, Male, <=50K
33, HS-grad, Married-civ-spouse, Husband, Female, <=50K
37, Bachelors, Divorced, Unmarried, Male, <=50K
19, Masters, Never-married, Husband, Male, <=50K
51, Masters, Divorced, Husband, Male, <=50K
47, Assoc-acdm, Married-civ-spouse, Husband, Male, <=50K
34, HS-grad, Never-married, Not-in-family, Male, <=50K
38, Masters, Never-married, Husband, Female, <=50K
45, Some-college, Married-civ-spouse, Husband, Male, >50K
38, Assoc-acdm, Married-civ-spouse, Unmarried, Male, <=50K
28, Some-college, Married-civ-spouse, Unmarried, Female, <=50K
28, Masters, Married-civ-spouse, Husband, Male, <=50K
35, HS-grad, Never-married, Husband, Male, <=50K
76, 11th, Never-married, Own-child, Female, <=50K
35, Bachelors, Never-married, Wife, Female, >50K
19, 7th-8th, Divorced, Not-in-family, Female, <=50K
62, Masters, Divorced, Husband, Female, >50K
28, Some-college, Married-civ-spouse, Not-in-family, Male, <=50K
19, Some-college, Married-civ-spouse, Own-child, Male, >50K
18, HS-grad, Never-married, Husband, Male, <=50K
27, Some-college, Divorced, Husband, Male, <=50K
41, Assoc-acdm, Married-civ-spouse, Husband, Male, <=50K
33, Assoc-voc, Married-civ-spouse, Own-child, Female, >50K
59, Bachelors, Never-married, Not-in-family, Female, <=50K
53, Some-college, Married-civ-spouse, Husband, Male, <=50K
30, Bachelors, Never-married, Other-relative, Male, <=50K
73, 5th-6th, Widowed, Husband, Female, <=50K
43, Bachelors, Married-civ-spouse, Not-in-family, Male, <=50K
18, HS-grad, Never-married, Husband, Male, <=50K
35, Some-college, Never-married, Wife, Male, <=50K
58, Some-college, Married-civ-spouse, Not-in-family, Male, <=50K
29, HS-grad, Married-civ-spouse, Husband, Female, <=50K
59, HS-grad, Married-civ-spouse, Other-relative, Female, <=50K
39, HS-grad, Divorced, Husband, Female, <=50K
40, Doctorate, Married-civ-spouse, Own-child, Male, >50K
33, Assoc-acdm, Married-civ-spouse, Own-child, Male, <=50K
63, Bachelors, Married-civ-spouse, Husband, Male, <=50K
32, Some-college, Divorced, Own-child, Male, >50K
40, Some-college, Divorced, Not-in-family, Female, <=50K
42, HS-grad, Married-civ-spouse, Unmarried, Male, <=50K
43, Some-college, Divorced, Husband, Male, <=50K
29, Some-college, Married-civ-spouse, Husband, Male, <=50K
55, Some-college, Never-married, Unmarried, Male, <=50K
42, HS-grad, Married-civ-spouse, Not-in-family, Male, <=50K
35, Bachelors, Never-married, Husband, Male, >50K
28, Assoc-acdm, Married-civ-spouse, Other-relative, Male, <=50K
22, Masters, Divorced, Not-in-family, Female, <=50K
41, 11th, Divorced, Husband, Male, >50K
46, HS-grad, Married-spouse-absent, Unmarried, Male, >50K
34, Some-college, Married-civ-spouse, Husband, Male, <=50K
58, HS-grad, Never-married, Husband, Male, >50K
23, Some-college, Divorced, Not-in-family, Male, <=50K
36, HS-grad, Married-civ-spouse, Not-in-family, Male, <=50K
43, Assoc-acdm, Married-civ-spouse, Not-in-family, Male, <=50K
41, Bachelors, Never-married, Not-in-family, Male, <=50K
53, Bachelors, Married-civ-spouse, Own-child, Female, <=50K
44, 7th-8th, Never-married, Husband, Female, <=50K
51, Bachelors, Married-civ-spouse, Husband, Male, <=50K
42, 10th, Never-married, Wife, Female, <=50K
30, Bachelors, Divorced, Other-relative, Female, <=50K
29, HS-grad, Married-civ-spouse, Wife, Female, <=50K
28, Bachelors, Never-married, Husband, Male, <=50K
33, Assoc-acdm, Divorced, Not-in-family, Male, <=50K
52, Some-college, Married-spouse-absent, Not-in-family, Male, <=50K
44, HS-grad, Never-married, Husband, Male, <=50K
52, HS-grad, Divorced, Not-in-family, Male, <=50K
57, Some-college, Never-married, Wife, Male, <=50K
53, Some-college, Married-civ-spouse, Not-in-family, Female, <=50K
66, HS-grad, Never-married, Husband, Male, <=50K
61, HS-grad, Widowed, Own-child, Male, <=50K
30, Assoc-acdm, Married-civ-spouse, Unmarried, Male, <=50K
31, Bachelors, Married-civ-spouse, Not-in-family, Male, <=50K
38, Bachelors, Separated, Not-in-family, Male, >50K
43, Masters, Never-married, Own-child, Male, <=50K
38, 12th, Never-married, Not-in-family, Male, <=50K
50, Assoc-voc, Married-civ-spouse, Husband, Male, <=50K
40, Some-college, Married-civ-spouse, Not-in-family, Female, <=50K
41, Some-college, Married-civ-spouse, Not-in-family, Male, <=50K
22, HS-grad, Widowed, Husband, Female, <=50K
25, Some-college, Never-married, Own-child, Male, <=50K
29, Masters, Married-civ-spouse, Wife, Female, >50K
65, Some-college, Married-civ-spouse, Husband, Female, <=50K
21, Bachelors, Married-civ-spouse, Not-in-family, Female, <=50K
65, 11th, Married-civ-spouse, Own-child, Male, <=50K
38, Bachelors, Never-married, Husband, Female, >50K
31, Some-college, Widowed, Husband, Male, <=50K
50, Masters, Married-civ-spouse, Unmarried, Male, <=50K
52, HS-grad, Married-civ-spouse, Husband, Male, >50K
23, Bachelors, Married-civ-spouse, Not-in-family, Female, <=50K
50, Bachelors, Married-civ-spouse, Own-child, Female, <=50K
38, Masters, Divorced, Own-child, Male, >50K
31, Preschool, Divorced, Not-in-family, Male, >50K
22, 1st-4th, Married-civ-spouse, Husband, Female, <=50K
39, HS-grad, Married-civ-spouse, Husband, Male, >50K
48, HS-grad, Never-married, Own-child, Female, <=50K
53, Some-college, Married-civ-spouse, Husband, Male, <=50K
67, HS-grad, Widowed, Not-in-family, Male, <=50K
21, HS-grad, Married-civ-spouse, Own-child, Male, >50K
32, HS-grad, Married-civ-spouse, Not-in-family, Male, >50K
19, HS-grad, Married-civ-spouse, Husband, Male, <=50K
41, Some-college, Widowed, Husband, Female, <=50K
54, Bachelors, Never-married, Husband, Male, <=50K
43, HS-grad, Married-civ-spouse, Own-child, Female, >50K
33, Bachelors, Never-married, Wife, Female, <=50K
47, HS-grad, Married-civ-spouse, Husband, Male, >50K
82, Masters, Never-married, Not-in-family, Male, <=50K
18, 10th, Married-civ-spouse, Husband, Female, <=50K
52, Some-college, Divorced, Own-child, Male, <=50K
31, HS-grad, Never-married, Husband, Female, <=50K
46, Bachelors, Never-married, Own-child, Male, >50K
27, HS-grad, Divorced, Own-child, Female, <=50K
25, Some-college, Married-civ-spouse, Husband, Male, <=50K
50, HS-grad, Never-married, Husband, Male, <=50K
48, Assoc-acdm, Never-married, Unmarried, Male, <=50K
51, HS-grad, Never-married, Not-in-family, Male, >50K
48, 11th, Married-civ-spouse, Not-in-family, Female, <=50K
20, HS-grad, Divorced, Not-in-family, Male, <=50K
55, Assoc-voc, Married-civ-spouse, Unmarried, Male, <=50K
33, HS-grad, Never-married, Husband, Female, <=50K
27, Some-college, Never-married, Husband, Female, <=50K
38, HS-grad, Married-civ-spouse, Unmarried, Female, <=50K
28, Assoc-voc, Married-civ-spouse, Other-relative, Female, <=50K
44, HS-grad, Never-married, Husband, Male, <=50K
46, HS-grad, Married-civ-spouse, Not-in-family, Female, <=50K
50, Some-college, Never-married, Husband, Female, <=50K
76, HS-grad, Never-married, Own-child, Male, >50K
50, Some-college, Never-married, Husband, Male, <=50K
23, Assoc-voc, Divorced, Husband, Male, >50K
46, Some-college, Married-civ-spouse, Unmarried, Male, >50K
41, Some-college, Never-married, Husband, Male, <=50K
40, Some-college, Never-married, Not-in-family, Male, <=50K
29, HS-grad, Married-civ-spouse, Husband, Male, <=50K
22, 5th-6th, Never-married, Husband, Female, <=50K
25, HS-grad, Married-civ-spouse, Not-in-family, Male, <=50K
20, 11th, Divorced, Not-in-family, Male, <=50K
50, Masters, Married-civ-spouse, Not-in-family, Female, <=50K
47, 10th, Married-civ-spouse, Not-in-family, Female, <=50K
56, 11th, Divorced, Unmarried, Male, >50K
44, Some-college, Divorced, Not-in-family, Male, <=50K
22, Some-college, Divorced, Husband, Male, <=50K
46, Some-college, Married-civ-spouse, Not-in-family, Male, >50K
39, Assoc-voc, Separated, Not-in-family, Male, <=50K
23, HS-grad, Never-married, Husband, Female, >50K
58, 11th, Never-married, Not-in-family, Female, <=50K
59, Some-college, Married-civ-spouse, Husband, Female, <=50K
41, Bachelors, Never-married, Husband, Female, >50K
34, HS-grad, Never-married, Husband, Female, >50K
25, Some-college, Never-married, Unmarried, Male, <=50K
22, Some-college, Married-civ-spouse, Husband, Male, <=50K
52, HS-grad, Married-civ-spouse, Own-child, Male, <=50K
65, Some-college, Married-civ-spouse, Not-in-family, Male, <=50K
17, Bachelors, Married-civ-spouse, Own-child, Male, <=50K
38, Masters, Never-married, Not-in-family, Female, <=50K
23, HS-grad, Married-civ-spouse, Husband, Female, <=50K
32, HS-grad, Never-married, Own-child, Male, <=50K
41, Bachelors, Never-married, Husband, Male, <=50K
32, Some-college, Never-married, Husband, Female, <=50K
19, Masters, Married-civ-spouse, Husband, Female, >50K
